run_name,cluster,budget_half,hypothesis,variant,seed,train_split_id,val_split_id,test_split_id,confirm_split_id,stage,commit,parent_checkpoint,config_path,results_dir,status,reproduced,retired,retirement_reason,summary_json,verification_json,verification_status,notes
hard_st_b_v2_forceoracle_release_longerstrong_refine_memoryreadout_seed1305_rerun1,B,fruitful,Exact same-seed rerun checks whether the strongest new direct medium-source panel member is reproducible before using it as an ES source.,forceoracle-longerstrong-refine-memoryreadout-seed1305-rerun,1305,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,rerun,2270040,results/phase7_dev/hard_st_b_v2_forceoracle_release_longerstrong_seed1302_rerun1/hard_st_best.pt,configs/phase7/dev/hard_st_benchmark_b_v2_forceoracle_release_longerstrong_refine_memoryreadout_seed1305.yaml,results/phase7_dev/hard_st_b_v2_forceoracle_release_longerstrong_refine_memoryreadout_seed1305_rerun1,completed,yes,false,,results/phase7_dev/hard_st_b_v2_forceoracle_release_longerstrong_refine_memoryreadout_seed1305_rerun1/summary.json,results/phase7_dev/hard_st_b_v2_forceoracle_release_longerstrong_refine_memoryreadout_seed1305_rerun1/artifacts/phase7_verify/verification.json,base_verified+rerun_confirmed,"Exact same-seed rerun matched the original seed1305 result bit-for-bit on test: overall=0.4225, route=0.4840, fq_acc=0.3048, fq_route=0.5816, fq_exit=97.95. This makes seed1305 a fair new source for ES follow-up."
hard_st_b_v2_forceoracle_release_longerstrong_refine_memoryreadout_seed1306_p1,B,fruitful,A fifth panel seed completes the direct medium-source memoryreadout seed panel and tests whether the late-route regime persists across a wider refinement-seed spread.,forceoracle-longerstrong-refine-memoryreadout-seed1306,1306,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,seed-panel,2270040,results/phase7_dev/hard_st_b_v2_forceoracle_release_longerstrong_seed1302_rerun1/hard_st_best.pt,configs/phase7/dev/hard_st_benchmark_b_v2_forceoracle_release_longerstrong_refine_memoryreadout_seed1306.yaml,results/phase7_dev/hard_st_b_v2_forceoracle_release_longerstrong_refine_memoryreadout_seed1306_p1,completed,no,false,,results/phase7_dev/hard_st_b_v2_forceoracle_release_longerstrong_refine_memoryreadout_seed1306_p1/summary.json,,base_verified,"Fifth panel seed stayed in the same late-route regime instead of collapsing: test overall=0.4095, route=0.4730, fq_acc=0.2928, fq_route=0.5735, fq_exit=97.33. The five-seed direct branch now averages overall=0.4361±0.0172 and fq_route=0.5691±0.0089 on base test."
hard_st_b_v2_forceoracle_release_longerstrong_refine_memorysinkreadout_seed1302_p1,B,fruitful,"A middle reopen mask over memory, sink_proj, and readout may recover a bit more task accuracy than memoryreadout-nosink while preserving late-route structure from the reproduced medium source.",forceoracle-longerstrong-refine-memorysinkreadout,1302,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,scout,2270040,results/phase7_dev/hard_st_b_v2_forceoracle_release_longerstrong_seed1302_rerun1/hard_st_best.pt,configs/phase7/dev/hard_st_benchmark_b_v2_forceoracle_release_longerstrong_refine_memorysinkreadout.yaml,results/phase7_dev/hard_st_b_v2_forceoracle_release_longerstrong_refine_memorysinkreadout_seed1302_p1,completed,no,false,,results/phase7_dev/hard_st_b_v2_forceoracle_release_longerstrong_refine_memorysinkreadout_seed1302_p1/summary.json,results/phase7_dev/hard_st_b_v2_forceoracle_release_longerstrong_refine_memorysinkreadout_seed1302_p1/artifacts/phase7_verify/verification.json,base_verified+confirm_verified,"Completed direct-source memory+sink+readout branch stayed stable on both locked confirmations but did not beat the stable memoryreadout branch: base overall=0.4373, route=0.4810, fq_acc=0.2692, fq_route=0.5550, fq_exit=94.21; full locked=0.4373/0.4700/0.3011/0.5531/93.53; finalquery-heavy=0.3496/0.5239/0.2894/0.5557/93.37. It earned an exact same-seed rerun because it is stable and sits between memoryonly and memoryreadout-nosink."
hard_st_b_v2_forceoracle_release_longerstrong_refine_memorysinkreadout_seed1302_rerun1,B,fruitful,Exact same-seed rerun checks whether the medium-source memory+sink+readout branch is reproducible before any promotion decision.,forceoracle-longerstrong-refine-memorysinkreadout-rerun,1302,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,rerun,2270040,results/phase7_dev/hard_st_b_v2_forceoracle_release_longerstrong_seed1302_rerun1/hard_st_best.pt,configs/phase7/dev/hard_st_benchmark_b_v2_forceoracle_release_longerstrong_refine_memorysinkreadout.yaml,results/phase7_dev/hard_st_b_v2_forceoracle_release_longerstrong_refine_memorysinkreadout_seed1302_rerun1,completed,yes,false,,results/phase7_dev/hard_st_b_v2_forceoracle_release_longerstrong_refine_memorysinkreadout_seed1302_rerun1/summary.json,results/phase7_dev/hard_st_b_v2_forceoracle_release_longerstrong_refine_memorysinkreadout_seed1302_rerun1/artifacts/phase7_verify/verification.json,base_verified+rerun_confirmed,"Exact same-seed rerun matched the first pass bit-for-bit on best-val and test: overall=0.4294, route=0.4759, fq_acc=0.2674, fq_route=0.5675, fq_exit=95.58. This makes memory+sink+readout a reproducible but not superior medium-source branch."
hard_st_b_v2_forceoracle_release_longerstrong_refine_sinkcore_seed1302_p1,B,fruitful,Auto-generated phase-7 ledger entry for hard_st_b_v2_forceoracle_release_longerstrong_refine_sinkcore.,hard_st_b_v2_forceoracle_release_longerstrong_refine_sinkcore,1302,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,tuned,2270040,,configs/phase7/dev/hard_st_benchmark_b_v2_forceoracle_release_longerstrong_refine_sinkcore.yaml,results/phase7_dev/hard_st_b_v2_forceoracle_release_longerstrong_refine_sinkcore_seed1302_p1,completed,unknown,false,,results/phase7_dev/hard_st_b_v2_forceoracle_release_longerstrong_refine_sinkcore_seed1302_p1/summary.json,results/phase7_dev/hard_st_b_v2_forceoracle_release_longerstrong_refine_sinkcore_seed1302_p1/artifacts/phase7_verify/verification.json,base_verified,"Auto-imported summary: overall=0.4355, route=0.4858, fq_acc=0.3098, fq_route=0.5452, fq_exit=93.07."
hard_st_b_v2_forceoracle_release_longerstrong_refine_sinkcore_seed1302_rerun1,B,fruitful,Auto-generated phase-7 ledger entry for hard_st_b_v2_forceoracle_release_longerstrong_refine_sinkcore.,hard_st_b_v2_forceoracle_release_longerstrong_refine_sinkcore,1302,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,rerun,2270040,,configs/phase7/dev/hard_st_benchmark_b_v2_forceoracle_release_longerstrong_refine_sinkcore.yaml,results/phase7_dev/hard_st_b_v2_forceoracle_release_longerstrong_refine_sinkcore_seed1302_rerun1,completed,yes,false,,results/phase7_dev/hard_st_b_v2_forceoracle_release_longerstrong_refine_sinkcore_seed1302_rerun1/summary.json,,rerun_confirmed,"Auto-imported summary: overall=0.4355, route=0.4858, fq_acc=0.3098, fq_route=0.5452, fq_exit=93.07."
hard_st_b_v2_forceoracle_teacherdistill1705_refine_memoryonly_seed1708_p1,B,fruitful,"If memory is the true repair lever, reopening memory alone from the teacher-distilled source should preserve or improve content without destabilizing late routing.",teacher1705-refine-memoryonly,1708,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,scout,2ae7d68,results/phase7_dev/hard_st_b_v2_forceoracle_release_longerstrong_refine_memoryreadout_teacherdistill_finalquery_state_seed1705_p1/hard_st_best.pt,configs/phase7/dev/hard_st_benchmark_b_v2_forceoracle_teacherdistill1705_refine_memoryonly.yaml,results/phase7_dev/hard_st_b_v2_forceoracle_teacherdistill1705_refine_memoryonly_seed1708_p1,completed,no,false,,results/phase7_dev/hard_st_b_v2_forceoracle_teacherdistill1705_refine_memoryonly_seed1708_p1/summary.json,results/phase7_dev/hard_st_b_v2_forceoracle_teacherdistill1705_refine_memoryonly_seed1708_p1/artifacts/phase7_verify/verification.json,base_verified,"Memory-only repair preserved the teacher branch rather than improving it. Trainer test was 0.4134/0.4733/0.3035/0.5836/100.20, and independent verify stayed close at base 0.4225/0.4762/0.3055/0.5608/98.59. This supports the reading that the teacher branch has better control but not better content."
hard_st_b_v2_forceoracle_teacherdistill1705_refine_memoryreadout_nosink_seed1707_p1,B,fruitful,"If the distilled source has the right route structure but weak content, reopening memory plus readout without sink weights may repair content while preserving routing.",teacher1705-refine-memoryreadout-nosink,1707,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,scout,2ae7d68,results/phase7_dev/hard_st_b_v2_forceoracle_release_longerstrong_refine_memoryreadout_teacherdistill_finalquery_state_seed1705_p1/hard_st_best.pt,configs/phase7/dev/hard_st_benchmark_b_v2_forceoracle_teacherdistill1705_refine_memoryreadout_nosink.yaml,results/phase7_dev/hard_st_b_v2_forceoracle_teacherdistill1705_refine_memoryreadout_nosink_seed1707_p1,completed,no,false,,results/phase7_dev/hard_st_b_v2_forceoracle_teacherdistill1705_refine_memoryreadout_nosink_seed1707_p1/summary.json,results/phase7_dev/hard_st_b_v2_forceoracle_teacherdistill1705_refine_memoryreadout_nosink_seed1707_p1/artifacts/phase7_verify/verification.json,base_verified,"Gradient-only memory+readout repair from the reproduced teacher source did not help. Trainer test was 0.4072/0.4736/0.2680/0.5595/98.56, and independent verify made the branch look even weaker at base 0.3910/0.4769/0.2426/0.5648/99.59. This is a negative for readout reopening on the teacher branch."
hard_st_b_v2_forceoracle_teacherdistill1705_refine_memorysinkreadout_seed1709_p1,B,fruitful,Reopening memory plus sink/readout from the teacher-distilled source may improve content more than memory-only without collapsing the route.,teacher1705-refine-memorysinkreadout,1709,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,scout,2ae7d68,results/phase7_dev/hard_st_b_v2_forceoracle_release_longerstrong_refine_memoryreadout_teacherdistill_finalquery_state_seed1705_p1/hard_st_best.pt,configs/phase7/dev/hard_st_benchmark_b_v2_forceoracle_teacherdistill1705_refine_memorysinkreadout.yaml,results/phase7_dev/hard_st_b_v2_forceoracle_teacherdistill1705_refine_memorysinkreadout_seed1709_p1,completed,no,false,,results/phase7_dev/hard_st_b_v2_forceoracle_teacherdistill1705_refine_memorysinkreadout_seed1709_p1/summary.json,results/phase7_dev/hard_st_b_v2_forceoracle_teacherdistill1705_refine_memorysinkreadout_seed1709_p1/artifacts/phase7_verify/verification.json,base_verified,"Memory+sink/readout reopening was the least bad of the gradient-only repairs on overall accuracy, but still not a real content rescue: trainer test 0.4333/0.4775/0.2807/0.5695/100.41. It lifted overall accuracy slightly while degrading final-query accuracy relative to the teacher source."
hard_st_b_v2_forceoracle_teacherdistill1705_refine_sinkcore_seed1710_p1,B,fruitful,A larger sinkcore reopening from the teacher-distilled source may repair content if the lighter reopens are too constrained.,teacher1705-refine-sinkcore,1710,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,scout,2ae7d68,results/phase7_dev/hard_st_b_v2_forceoracle_release_longerstrong_refine_memoryreadout_teacherdistill_finalquery_state_seed1705_p1/hard_st_best.pt,configs/phase7/dev/hard_st_benchmark_b_v2_forceoracle_teacherdistill1705_refine_sinkcore.yaml,results/phase7_dev/hard_st_b_v2_forceoracle_teacherdistill1705_refine_sinkcore_seed1710_p1,completed,no,false,,results/phase7_dev/hard_st_b_v2_forceoracle_teacherdistill1705_refine_sinkcore_seed1710_p1/summary.json,results/phase7_dev/hard_st_b_v2_forceoracle_teacherdistill1705_refine_sinkcore_seed1710_p1/artifacts/phase7_verify/verification.json,base_verified,"Sinkcore reopening was a clean negative. Test collapsed to premature exits with overall=0.4564, route=0.2910, fq_acc=0.2400, fq_route=0.0000, fq_exit=12.56, and verify agreed. Larger reopening on this teacher branch destroys the transferred late-route structure."
hard_st_b_v2_weak_es_content_refine_memoryonly_longer_seed1103_p1,B,fruitful,Auto-generated phase-7 ledger entry for hard_st_b_v2_weak_es_content_refine_memoryonly_longer.,hard_st_b_v2_weak_es_content_refine_memoryonly_longer,1103,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,tuned,2270040,,configs/phase7/dev/hard_st_benchmark_b_v2_weak_es_content_refine_memoryonly_longer.yaml,results/phase7_dev/hard_st_b_v2_weak_es_content_refine_memoryonly_longer_seed1103_p1,completed,unknown,false,,results/phase7_dev/hard_st_b_v2_weak_es_content_refine_memoryonly_longer_seed1103_p1/summary.json,,unverified,"Auto-imported summary: overall=0.2759, route=0.0835, fq_acc=0.2572, fq_route=0.0000, fq_exit=1.05."
hard_st_b_v2_weak_es_content_refine_memoryreadout_longer_seed1102_rerun1,B,fruitful,Auto-generated phase-7 ledger entry for hard_st_b_v2_weak_es_content_refine_memoryreadout_longer.,hard_st_b_v2_weak_es_content_refine_memoryreadout_longer,1102,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,rerun,2270040,,configs/phase7/dev/hard_st_benchmark_b_v2_weak_es_content_refine_memoryreadout_longer.yaml,results/phase7_dev/hard_st_b_v2_weak_es_content_refine_memoryreadout_longer_seed1102_rerun1,completed,yes,false,,results/phase7_dev/hard_st_b_v2_weak_es_content_refine_memoryreadout_longer_seed1102_rerun1/summary.json,,rerun_confirmed,"Auto-imported summary: overall=0.2627, route=0.0488, fq_acc=0.2681, fq_route=0.0000, fq_exit=0.98."
hard_st_b_v2_weak_es_content_refine_memoryreadout_longer_seed973_p1,B,fruitful,Longer weak-basin memory+readout reopening may turn the already-rescuable route structure into a stronger recovery pipeline than the phase-6 baseline.,weak-es-memoryreadout-longer,1102,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,scout,2270040,results/phase6_anchor/hybrid_es_b_v2_control_router2_setclear_oraclecontrol_resume_from947_seed951_rerun1/hybrid_es_best.pt,configs/phase7/dev/hard_st_benchmark_b_v2_weak_es_content_refine_memoryreadout_longer.yaml,results/phase7_dev/hard_st_b_v2_weak_es_content_refine_memoryreadout_longer_seed973_p1,completed,unknown,false,,results/phase7_dev/hard_st_b_v2_weak_es_content_refine_memoryreadout_longer_seed973_p1/summary.json,results/phase7_dev/hard_st_b_v2_weak_es_content_refine_memoryreadout_longer_seed973_p1/artifacts/phase7_verify/verification.json,base_verified,"Completed scout produced a materially stronger weak-basin recovery than the old forceoracle and exitselect boundaries: overall=0.7689, route=0.6852, fq_acc=0.5943, fq_route=0.4405, fq_exit=91.47, best_val=0.7617. Still below the phase-6 weak sinkcore anchor, but strong enough to justify an exact rerun. Note: results dir keeps the old seed973 naming convention, but the actual config seed is 1102."
hard_st_b_v2_weak_es_content_refine_memoryreadout_nosink_longer_seed1104_p1,B,fruitful,Auto-generated phase-7 ledger entry for hard_st_b_v2_weak_es_content_refine_memoryreadout_nosink_longer.,hard_st_b_v2_weak_es_content_refine_memoryreadout_nosink_longer,1104,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,tuned,2270040,,configs/phase7/dev/hard_st_benchmark_b_v2_weak_es_content_refine_memoryreadout_nosink_longer.yaml,results/phase7_dev/hard_st_b_v2_weak_es_content_refine_memoryreadout_nosink_longer_seed1104_p1,completed,unknown,false,,results/phase7_dev/hard_st_b_v2_weak_es_content_refine_memoryreadout_nosink_longer_seed1104_p1/summary.json,,unverified,"Auto-imported summary: overall=0.2671, route=0.0703, fq_acc=0.2721, fq_route=0.0000, fq_exit=1.16."
hard_st_b_v2_weak_es_content_refine_sinkcore_longer_seed1104_p1,B,fruitful,Auto-generated phase-7 ledger entry for hard_st_b_v2_weak_es_content_refine_sinkcore_longer.,hard_st_b_v2_weak_es_content_refine_sinkcore_longer,1104,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,tuned,2270040,,configs/phase7/dev/hard_st_benchmark_b_v2_weak_es_content_refine_sinkcore_longer.yaml,results/phase7_dev/hard_st_b_v2_weak_es_content_refine_sinkcore_longer_seed1104_p1,completed,unknown,false,,results/phase7_dev/hard_st_b_v2_weak_es_content_refine_sinkcore_longer_seed1104_p1/summary.json,,unverified,"Auto-imported summary: overall=0.4248, route=0.1367, fq_acc=0.2612, fq_route=0.0000, fq_exit=0.38."
hybrid_es_b_v2_controlsticky_keepalive_resume_from989_seed1201_p1,C,fruitful,A 2-GPU hybrid ES resume from the reproduced keepalive discovery anchor may reveal whether ES can rescue a direct-discovery checkpoint that still exits too early.,keepalive-es-resume,1201,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,scout,2270040,results/phase7_anchor/hard_st_b_v2_controlsticky_keepalive_seed989_rerun1/hard_st_best.pt,configs/phase7/dev/hybrid_es_benchmark_b_v2_controlsticky_keepalive_resume.yaml,results/phase7_dev/hybrid_es_b_v2_controlsticky_keepalive_resume_from989_seed1201_p1,completed,yes,false,,results/phase7_dev/hybrid_es_b_v2_controlsticky_keepalive_resume_from989_seed1201_p1/summary.json,results/phase7_dev/hybrid_es_b_v2_controlsticky_keepalive_resume_from989_seed1201_p1/artifacts/phase7_verify/verification.json,base_verified+confirm_verified,"Completed 2-GPU ES resume converted the reproduced keepalive discovery anchor into a near-perfect late-delay solution. Test overall=0.9756, route=1.0000, fq_acc=0.9500, fq_route=1.0000, fq_exit=127.00. Independent verification matched base metrics exactly and both locked confirmations stayed near-perfect: full-locked 0.9935/0.9900/0.9873/126.53 and finalquery-heavy 0.9906/0.9889/0.9869/126.36. Exact same-seed rerun matched numerically, so this branch has cleared the first two verification rungs."
hybrid_es_b_v2_controlsticky_keepalive_resume_from989_seed1201_rerun1,C,fruitful,Exact same-seed rerun of the promising keepalive ES resume is required before this branch can be treated as a real phase-7 result.,keepalive-es-resume-rerun,1201,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,rerun,2270040,results/phase7_anchor/hard_st_b_v2_controlsticky_keepalive_seed989_rerun1/hard_st_best.pt,configs/phase7/dev/hybrid_es_benchmark_b_v2_controlsticky_keepalive_resume.yaml,results/phase7_dev/hybrid_es_b_v2_controlsticky_keepalive_resume_from989_seed1201_rerun1,completed,yes,false,,results/phase7_dev/hybrid_es_b_v2_controlsticky_keepalive_resume_from989_seed1201_rerun1/summary.json,,rerun_confirmed,"Exact same-seed rerun matched the original ES resume numerically on test: overall=0.9756, route=1.0000, fq_acc=0.9500, fq_route=1.0000, fq_exit=127.00. This confirms the keepalive-anchor ES rescue is reproducible at the exact-config level."
hybrid_es_b_v2_controlsticky_keepalive_resume_routeronly_from989_seed1202_p1,C,fruitful,Auto-generated phase-7 ledger entry for hybrid_es_b_v2_controlsticky_keepalive_resume_routeronly_from989.,hybrid_es_b_v2_controlsticky_keepalive_resume_routeronly_from989,1202,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,scout,2270040,,configs/phase7/dev/hybrid_es_benchmark_b_v2_controlsticky_keepalive_resume_routeronly.yaml,results/phase7_dev/hybrid_es_b_v2_controlsticky_keepalive_resume_routeronly_from989_seed1202_p1,completed,unknown,false,,results/phase7_dev/hybrid_es_b_v2_controlsticky_keepalive_resume_routeronly_from989_seed1202_p1/summary.json,results/phase7_dev/hybrid_es_b_v2_controlsticky_keepalive_resume_routeronly_from989_seed1202_p1/artifacts/phase7_verify/verification.json,base_verified+confirm_verified,"Auto-imported summary: overall=0.2602, route=0.2492, fq_acc=0.2666, fq_route=0.0000, fq_exit=0.00."
hybrid_es_b_v2_controlsticky_keepalive_resume_routeronly_from989_seed1202_rerun1,C,fruitful,Auto-generated phase-7 ledger entry for hybrid_es_b_v2_controlsticky_keepalive_resume_routeronly_from989.,hybrid_es_b_v2_controlsticky_keepalive_resume_routeronly_from989,1202,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,rerun,2270040,,configs/phase7/dev/hybrid_es_benchmark_b_v2_controlsticky_keepalive_resume_routeronly.yaml,results/phase7_dev/hybrid_es_b_v2_controlsticky_keepalive_resume_routeronly_from989_seed1202_rerun1,completed,yes,false,,results/phase7_dev/hybrid_es_b_v2_controlsticky_keepalive_resume_routeronly_from989_seed1202_rerun1/summary.json,,rerun_confirmed,"Auto-imported summary: overall=0.2602, route=0.2492, fq_acc=0.2666, fq_route=0.0000, fq_exit=0.00."
hybrid_es_b_v2_forceoracle_longerstrong_resume_from1302_seed1601_p1,C,fruitful,Auto-generated phase-7 ledger entry for hybrid_es_b_v2_forceoracle_longerstrong_resume_from1302.,hybrid_es_b_v2_forceoracle_longerstrong_resume_from1302,1601,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,tuned,2270040,,configs/phase7/dev/hybrid_es_benchmark_b_v2_forceoracle_longerstrong_resume.yaml,results/phase7_dev/hybrid_es_b_v2_forceoracle_longerstrong_resume_from1302_seed1601_p1,completed,unknown,false,,results/phase7_dev/hybrid_es_b_v2_forceoracle_longerstrong_resume_from1302_seed1601_p1/summary.json,results/phase7_dev/hybrid_es_b_v2_forceoracle_longerstrong_resume_from1302_seed1601_p1/artifacts/phase7_verify/verification.json,base_verified+confirm_verified,"Auto-imported summary: overall=0.5516, route=0.6723, fq_acc=0.2869, fq_route=0.6615, fq_exit=95.13."
hybrid_es_b_v2_forceoracle_longerstrong_resume_from1305_seed1604_p1,C,fruitful,"If adapters are the missing stabilizer on the now-confirmed seed1305 source family, source-matched adapter ES should retain more of the base gain on locked confirmations than router-only ES.",forceoracle-longerstrong-es-resume-adapter-from1305,1604,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,promoted,2270040,results/phase7_dev/hard_st_b_v2_forceoracle_release_longerstrong_refine_memoryreadout_seed1305_p1/hard_st_best.pt,configs/phase7/dev/hybrid_es_benchmark_b_v2_forceoracle_longerstrong_resume_seed1604.yaml,results/phase7_dev/hybrid_es_b_v2_forceoracle_longerstrong_resume_from1305_seed1604_p1,completed,no,false,,results/phase7_dev/hybrid_es_b_v2_forceoracle_longerstrong_resume_from1305_seed1604_p1/summary.json,results/phase7_dev/hybrid_es_b_v2_forceoracle_longerstrong_resume_from1305_seed1604_p1/artifacts/phase7_verify/verification.json,base_verified+confirm_verified,"Promoted source-matched adapter ES from the confirmed seed1305 source traded raw overall accuracy for much stronger and more stable final-query routing than router-only ES. Verify base overall=0.4395, route=0.7161, fq_acc=0.3191, fq_route=0.9995, fq_exit=126.97; full locked=0.4321/0.5549/0.2844/0.6465/105.22; finalquery-heavy=0.3640/0.6096/0.3104/0.6427/104.56. Compared to router-only from the same source, adapters preserve much more delayed-route structure on confirmations even though overall accuracy remains modest."
hybrid_es_b_v2_forceoracle_longerstrong_resume_from1305_seed1604_rerun1,C,fruitful,Exact same-seed rerun checks whether the adapter ES confirmation-stability gain from the seed1305 source is real or another one-off trajectory.,forceoracle-longerstrong-es-resume-adapter-from1305-rerun,1604,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,rerun,2270040,results/phase7_dev/hard_st_b_v2_forceoracle_release_longerstrong_refine_memoryreadout_seed1305_p1/hard_st_best.pt,configs/phase7/dev/hybrid_es_benchmark_b_v2_forceoracle_longerstrong_resume_seed1604.yaml,results/phase7_dev/hybrid_es_b_v2_forceoracle_longerstrong_resume_from1305_seed1604_rerun1,completed,yes,false,,results/phase7_dev/hybrid_es_b_v2_forceoracle_longerstrong_resume_from1305_seed1604_rerun1/summary.json,results/phase7_dev/hybrid_es_b_v2_forceoracle_longerstrong_resume_from1305_seed1604_rerun1/artifacts/phase7_verify/verification.json,base_verified+rerun_confirmed,"Exact same-seed rerun matched the adapter ES result bit-for-bit on base test: overall=0.4602, route=0.7153, fq_acc=0.3380, fq_route=0.9980, fq_exit=126.76. Together with the original run's locked confirmations, this makes the source-matched adapter-vs-router-only split a real phase-7 ES finding."
hybrid_es_b_v2_forceoracle_longerstrong_resume_from1305_seed1605_p1,C,fruitful,"If the new adapter-ES confirmation-stability pattern is not tied to one ES random stream, changing the ES seed while keeping the strong source fixed should produce the same qualitative result.",forceoracle-longerstrong-es-resume-adapter-from1305-seed1605,1605,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,promoted,2270040,results/phase7_dev/hard_st_b_v2_forceoracle_release_longerstrong_refine_memoryreadout_seed1305_p1/hard_st_best.pt,configs/phase7/dev/hybrid_es_benchmark_b_v2_forceoracle_longerstrong_resume_seed1605.yaml,results/phase7_dev/hybrid_es_b_v2_forceoracle_longerstrong_resume_from1305_seed1605_p1,completed,yes,false,,results/phase7_dev/hybrid_es_b_v2_forceoracle_longerstrong_resume_from1305_seed1605_p1/summary.json,results/phase7_dev/hybrid_es_b_v2_forceoracle_longerstrong_resume_from1305_seed1605_p1/artifacts/phase7_verify/verification.json,base_verified+confirm_verified,"Source-held, ES-seed-changed adapter ES from the confirmed seed1305 source exactly matched the seed1604 branch on base test and locked confirmations. Verify base confirm=0.4395/0.7161/0.3191/0.9995/126.97, full locked test=0.4300/0.5378/0.3001/0.6384/105.66, finalquery-heavy test=0.3457/0.6038/0.2902/0.6371/105.02. This shows the adapter-ES confirmation-stability effect is robust to ES seed for this direct source."
hybrid_es_b_v2_forceoracle_longerstrong_resume_from1305_seed1605_rerun1,C,fruitful,Exact same-seed rerun checks whether the new ES-seed-1605 adapter branch is fully reproducible before promoting it as a real source-and-ES-seed stability result.,forceoracle-longerstrong-es-resume-adapter-from1305-seed1605-rerun,1605,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,rerun,2270040,results/phase7_dev/hard_st_b_v2_forceoracle_release_longerstrong_refine_memoryreadout_seed1305_p1/hard_st_best.pt,configs/phase7/dev/hybrid_es_benchmark_b_v2_forceoracle_longerstrong_resume_seed1605.yaml,results/phase7_dev/hybrid_es_b_v2_forceoracle_longerstrong_resume_from1305_seed1605_rerun1,completed,yes,false,,results/phase7_dev/hybrid_es_b_v2_forceoracle_longerstrong_resume_from1305_seed1605_rerun1/summary.json,results/phase7_dev/hybrid_es_b_v2_forceoracle_longerstrong_resume_from1305_seed1605_rerun1/artifacts/phase7_verify/verification.json,base_verified+confirm_verified+rerun_confirmed,"Exact same-seed rerun matched the original seed1605 adapter ES result bit-for-bit on base test and locked confirmations: base confirm=0.4395/0.7161/0.3191/0.9995/126.97, full locked test=0.4300/0.5378/0.3001/0.6384/105.66, finalquery-heavy test=0.3457/0.6038/0.2902/0.6371/105.02. Together with the seed1604 and seed1306 runs, this makes the adapter-ES stability claim much tighter."
hybrid_es_b_v2_forceoracle_longerstrong_resume_from1306_seed1604_p1,C,fruitful,"If the adapter-ES confirmation-stability effect is really a property of the stable direct branch rather than only the best seed1305 source, the same recipe should reproduce from another panel member such as seed1306.",forceoracle-longerstrong-es-resume-adapter-from1306,1604,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,promoted,2270040,results/phase7_dev/hard_st_b_v2_forceoracle_release_longerstrong_refine_memoryreadout_seed1306_p1/hard_st_best.pt,configs/phase7/dev/hybrid_es_benchmark_b_v2_forceoracle_longerstrong_resume_seed1604.yaml,results/phase7_dev/hybrid_es_b_v2_forceoracle_longerstrong_resume_from1306_seed1604_p1,completed,no,false,,results/phase7_dev/hybrid_es_b_v2_forceoracle_longerstrong_resume_from1306_seed1604_p1/summary.json,results/phase7_dev/hybrid_es_b_v2_forceoracle_longerstrong_resume_from1306_seed1604_p1/artifacts/phase7_verify/verification.json,base_verified+confirm_verified,"Second source-matched adapter ES run from panel seed1306 reproduced the same qualitative pattern as seed1305. Verify base overall=0.4495, route=0.7202, fq_acc=0.3308, fq_route=0.9995, fq_exit=126.97; full locked=0.4375/0.5498/0.2944/0.6341/103.92; finalquery-heavy=0.3577/0.6113/0.3046/0.6467/104.90. This shows the better confirmation story is a property of the stable direct source family, not just one panel member."
