run_name,cluster,budget_half,hypothesis,variant,seed,train_split_id,val_split_id,test_split_id,confirm_split_id,stage,commit,parent_checkpoint,teacher_source,teacher_channels,release_schedule,config_path,results_dir,status,reproduced,retired,retirement_reason,summary_json,verification_json,verification_status,notes
confirm_hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1874_p1_full_locked,H,exploration,Held-out evaluation for phase-8 headline branches.,heldout_full_locked,1874,train_seed=11,val_seed=101,test_seed=1001,full_locked,confirmation,9f14d85,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1874_p1/hard_st_best.pt,,teacher_free_at_eval,full_locked,scripts/run_phase8_confirm.sh,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1874_p1,completed,,false,,,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1874_p1/artifacts/phase8_verify/verification.json,confirm_verified,"full_locked: overall=0.6510, fq_acc=0.2841, fq_route=0.8850, fq_exit=116.22."
confirm_hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1874_p1_longdistance,H,exploration,Held-out evaluation for phase-8 headline branches.,heldout_longdistance,1874,train_seed=11,val_seed=101,test_seed=1001,longdistance,confirmation,9f14d85,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1874_p1/hard_st_best.pt,,teacher_free_at_eval,longdistance,scripts/run_phase8_confirm.sh,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1874_p1,completed,,false,,,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1874_p1/artifacts/phase8_verify/verification.json,confirm_verified,"longdistance: overall=0.5257, fq_acc=0.3298, fq_route=0.8868, fq_exit=145.62."
confirm_hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1878_p1,H,exploration,Locked confirmation evaluation for the promoted strong-teacher basin-entry branch.,locked_confirm_teacher_keepalive_panel,1878,train_seed=11,val_seed=101,test_seed=1001,locked_phase8_confirms,confirmation,9f14d85,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1878_p1/hard_st_best.pt,,teacher_free_at_eval,locked_confirmation,scripts/run_phase8_confirm.sh,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1878_p1,completed,,false,,,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1878_p1/artifacts/phase8_verify/verification.json,confirm_verified,Locked-confirmation umbrella row closed. See sibling split rows and verification artifact; base/full_locked/finalquery_heavy/longdistance are all recorded.
confirm_hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1878_p1_finalquery_heavy,H,exploration,Held-out evaluation for phase-8 headline branches.,heldout_finalquery_heavy,1878,train_seed=11,val_seed=101,test_seed=1001,finalquery_heavy,confirmation,9f14d85,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1878_p1/hard_st_best.pt,,teacher_free_at_eval,finalquery_heavy,scripts/run_phase8_confirm.sh,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1878_p1,completed,,false,,,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1878_p1/artifacts/phase8_verify/verification.json,confirm_verified,"finalquery_heavy: overall=0.4001, fq_acc=0.2611, fq_route=0.7594, fq_exit=108.22."
confirm_hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1878_p1_full_locked,H,exploration,Held-out evaluation for phase-8 headline branches.,heldout_full_locked,1878,train_seed=11,val_seed=101,test_seed=1001,full_locked,confirmation,9f14d85,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1878_p1/hard_st_best.pt,,teacher_free_at_eval,full_locked,scripts/run_phase8_confirm.sh,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1878_p1,completed,,false,,,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1878_p1/artifacts/phase8_verify/verification.json,confirm_verified,"full_locked: overall=0.6156, fq_acc=0.2667, fq_route=0.7406, fq_exit=106.42."
confirm_hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1878_p1_longdistance,H,exploration,Held-out evaluation for phase-8 headline branches.,heldout_longdistance,1878,train_seed=11,val_seed=101,test_seed=1001,longdistance,confirmation,9f14d85,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1878_p1/hard_st_best.pt,,teacher_free_at_eval,longdistance,scripts/run_phase8_confirm.sh,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1878_p1,completed,,false,,,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1878_p1/artifacts/phase8_verify/verification.json,confirm_verified,"longdistance: overall=0.4440, fq_acc=0.2364, fq_route=0.7185, fq_exit=132.32."
confirm_hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1879_p1_finalquery_heavy,H,exploration,Held-out evaluation for phase-8 headline branches.,heldout_finalquery_heavy,1879,train_seed=11,val_seed=101,test_seed=1001,finalquery_heavy,confirmation,9f14d85,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1879_p1/hard_st_best.pt,,teacher_free_at_eval,finalquery_heavy,scripts/run_phase8_confirm.sh,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1879_p1,completed,,false,,,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1879_p1/artifacts/phase8_verify/verification.json,confirm_verified,"finalquery_heavy: overall=0.2562, fq_acc=0.2500, fq_route=0.9877, fq_exit=127.00."
confirm_hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1879_p1_full_locked,H,exploration,Held-out evaluation for phase-8 headline branches.,heldout_full_locked,1879,train_seed=11,val_seed=101,test_seed=1001,full_locked,confirmation,9f14d85,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1879_p1/hard_st_best.pt,,teacher_free_at_eval,full_locked,scripts/run_phase8_confirm.sh,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1879_p1,completed,,false,,,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1879_p1/artifacts/phase8_verify/verification.json,confirm_verified,"full_locked: overall=0.2643, fq_acc=0.2600, fq_route=0.9866, fq_exit=127.00."
confirm_hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1879_p1_longdistance,H,exploration,Held-out evaluation for phase-8 headline branches.,heldout_longdistance,1879,train_seed=11,val_seed=101,test_seed=1001,longdistance,confirmation,9f14d85,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1879_p1/hard_st_best.pt,,teacher_free_at_eval,longdistance,scripts/run_phase8_confirm.sh,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1879_p1,completed,,false,,,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1879_p1/artifacts/phase8_verify/verification.json,confirm_verified,"longdistance: overall=0.2360, fq_acc=0.2305, fq_route=0.9853, fq_exit=158.97."
confirm_hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1880_p1_finalquery_heavy,H,exploration,Held-out evaluation for phase-8 headline branches.,heldout_finalquery_heavy,1880,train_seed=11,val_seed=101,test_seed=1001,finalquery_heavy,confirmation,9f14d85,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1880_p1/hard_st_best.pt,,teacher_free_at_eval,finalquery_heavy,scripts/run_phase8_confirm.sh,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1880_p1,completed,,false,,,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1880_p1/artifacts/phase8_verify/verification.json,confirm_verified,"finalquery_heavy: overall=0.2419, fq_acc=0.2463, fq_route=0.0000, fq_exit=127.00."
confirm_hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1880_p1_full_locked,H,exploration,Held-out evaluation for phase-8 headline branches.,heldout_full_locked,1880,train_seed=11,val_seed=101,test_seed=1001,full_locked,confirmation,9f14d85,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1880_p1/hard_st_best.pt,,teacher_free_at_eval,full_locked,scripts/run_phase8_confirm.sh,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1880_p1,completed,,false,,,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1880_p1/artifacts/phase8_verify/verification.json,confirm_verified,"full_locked: overall=0.2373, fq_acc=0.2366, fq_route=0.0000, fq_exit=127.00."
confirm_hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1880_p1_longdistance,H,exploration,Held-out evaluation for phase-8 headline branches.,heldout_longdistance,1880,train_seed=11,val_seed=101,test_seed=1001,longdistance,confirmation,9f14d85,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1880_p1/hard_st_best.pt,,teacher_free_at_eval,longdistance,scripts/run_phase8_confirm.sh,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1880_p1,completed,,false,,,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1880_p1/artifacts/phase8_verify/verification.json,confirm_verified,"longdistance: overall=0.2581, fq_acc=0.2599, fq_route=0.0018, fq_exit=159.00."
confirm_hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1881_p1_finalquery_heavy,H,exploration,Held-out evaluation for phase-8 headline branches.,heldout_finalquery_heavy,1881,train_seed=11,val_seed=101,test_seed=1001,finalquery_heavy,confirmation,9f14d85,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1881_p1/hard_st_best.pt,,teacher_free_at_eval,finalquery_heavy,scripts/run_phase8_confirm.sh,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1881_p1,completed,,false,,,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1881_p1/artifacts/phase8_verify/verification.json,confirm_verified,"finalquery_heavy: overall=0.2562, fq_acc=0.2500, fq_route=0.0000, fq_exit=127.00."
confirm_hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1881_p1_full_locked,H,exploration,Held-out evaluation for phase-8 headline branches.,heldout_full_locked,1881,train_seed=11,val_seed=101,test_seed=1001,full_locked,confirmation,9f14d85,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1881_p1/hard_st_best.pt,,teacher_free_at_eval,full_locked,scripts/run_phase8_confirm.sh,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1881_p1,completed,,false,,,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1881_p1/artifacts/phase8_verify/verification.json,confirm_verified,"full_locked: overall=0.2643, fq_acc=0.2600, fq_route=0.0000, fq_exit=127.00."
confirm_hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1881_p1_longdistance,H,exploration,Held-out evaluation for phase-8 headline branches.,heldout_longdistance,1881,train_seed=11,val_seed=101,test_seed=1001,longdistance,confirmation,9f14d85,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1881_p1/hard_st_best.pt,,teacher_free_at_eval,longdistance,scripts/run_phase8_confirm.sh,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1881_p1,completed,,false,,,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1881_p1/artifacts/phase8_verify/verification.json,confirm_verified,"longdistance: overall=0.2360, fq_acc=0.2305, fq_route=0.0000, fq_exit=159.00."
confirm_hard_st_b_v2_teacher1879_refine_readoutonly_longer_lowlr_seed1886_p1_finalquery_heavy,H,exploration,Held-out evaluation for phase-8 headline branches.,heldout_finalquery_heavy,1886,train_seed=11,val_seed=101,test_seed=1001,finalquery_heavy,confirmation,9f14d85,results/phase8_dev/hard_st_b_v2_teacher1879_refine_readoutonly_longer_lowlr_seed1886_p1/hard_st_best.pt,,teacher_free_at_eval,finalquery_heavy,scripts/run_phase8_confirm.sh,results/phase8_dev/hard_st_b_v2_teacher1879_refine_readoutonly_longer_lowlr_seed1886_p1,completed,,false,,,results/phase8_dev/hard_st_b_v2_teacher1879_refine_readoutonly_longer_lowlr_seed1886_p1/artifacts/phase8_verify/verification.json,confirm_verified,"finalquery_heavy: overall=0.2500, fq_acc=0.2496, fq_route=0.9877, fq_exit=127.00."
confirm_hard_st_b_v2_teacher1879_refine_readoutonly_longer_lowlr_seed1886_p1_full_locked,H,exploration,Held-out evaluation for phase-8 headline branches.,heldout_full_locked,1886,train_seed=11,val_seed=101,test_seed=1001,full_locked,confirmation,9f14d85,results/phase8_dev/hard_st_b_v2_teacher1879_refine_readoutonly_longer_lowlr_seed1886_p1/hard_st_best.pt,,teacher_free_at_eval,full_locked,scripts/run_phase8_confirm.sh,results/phase8_dev/hard_st_b_v2_teacher1879_refine_readoutonly_longer_lowlr_seed1886_p1,completed,,false,,,results/phase8_dev/hard_st_b_v2_teacher1879_refine_readoutonly_longer_lowlr_seed1886_p1/artifacts/phase8_verify/verification.json,confirm_verified,"full_locked: overall=0.2520, fq_acc=0.2580, fq_route=0.9866, fq_exit=127.00."
confirm_hard_st_b_v2_teacher1879_refine_readoutonly_longer_lowlr_seed1886_p1_longdistance,H,exploration,Held-out evaluation for phase-8 headline branches.,heldout_longdistance,1886,train_seed=11,val_seed=101,test_seed=1001,longdistance,confirmation,9f14d85,results/phase8_dev/hard_st_b_v2_teacher1879_refine_readoutonly_longer_lowlr_seed1886_p1/hard_st_best.pt,,teacher_free_at_eval,longdistance,scripts/run_phase8_confirm.sh,results/phase8_dev/hard_st_b_v2_teacher1879_refine_readoutonly_longer_lowlr_seed1886_p1,completed,,false,,,results/phase8_dev/hard_st_b_v2_teacher1879_refine_readoutonly_longer_lowlr_seed1886_p1/artifacts/phase8_verify/verification.json,confirm_verified,"longdistance: overall=0.2318, fq_acc=0.2309, fq_route=0.9853, fq_exit=158.97."
confirm_hard_st_b_v2_teacher1879_refine_sinkreadout_longer_lowlr_seed1887_p1_finalquery_heavy,H,exploration,Held-out evaluation for phase-8 headline branches.,heldout_finalquery_heavy,1887,train_seed=11,val_seed=101,test_seed=1001,finalquery_heavy,confirmation,9f14d85,results/phase8_dev/hard_st_b_v2_teacher1879_refine_sinkreadout_longer_lowlr_seed1887_p1/hard_st_best.pt,,teacher_free_at_eval,finalquery_heavy,scripts/run_phase8_confirm.sh,results/phase8_dev/hard_st_b_v2_teacher1879_refine_sinkreadout_longer_lowlr_seed1887_p1,completed,,false,,,results/phase8_dev/hard_st_b_v2_teacher1879_refine_sinkreadout_longer_lowlr_seed1887_p1/artifacts/phase8_verify/verification.json,confirm_verified,"finalquery_heavy: overall=0.2562, fq_acc=0.2500, fq_route=0.9877, fq_exit=127.00."
confirm_hard_st_b_v2_teacher1879_refine_sinkreadout_longer_lowlr_seed1887_p1_full_locked,H,exploration,Held-out evaluation for phase-8 headline branches.,heldout_full_locked,1887,train_seed=11,val_seed=101,test_seed=1001,full_locked,confirmation,9f14d85,results/phase8_dev/hard_st_b_v2_teacher1879_refine_sinkreadout_longer_lowlr_seed1887_p1/hard_st_best.pt,,teacher_free_at_eval,full_locked,scripts/run_phase8_confirm.sh,results/phase8_dev/hard_st_b_v2_teacher1879_refine_sinkreadout_longer_lowlr_seed1887_p1,completed,,false,,,results/phase8_dev/hard_st_b_v2_teacher1879_refine_sinkreadout_longer_lowlr_seed1887_p1/artifacts/phase8_verify/verification.json,confirm_verified,"full_locked: overall=0.2643, fq_acc=0.2600, fq_route=0.9866, fq_exit=127.00."
confirm_hard_st_b_v2_teacher1879_refine_sinkreadout_longer_lowlr_seed1887_p1_longdistance,H,exploration,Held-out evaluation for phase-8 headline branches.,heldout_longdistance,1887,train_seed=11,val_seed=101,test_seed=1001,longdistance,confirmation,9f14d85,results/phase8_dev/hard_st_b_v2_teacher1879_refine_sinkreadout_longer_lowlr_seed1887_p1/hard_st_best.pt,,teacher_free_at_eval,longdistance,scripts/run_phase8_confirm.sh,results/phase8_dev/hard_st_b_v2_teacher1879_refine_sinkreadout_longer_lowlr_seed1887_p1,completed,,false,,,results/phase8_dev/hard_st_b_v2_teacher1879_refine_sinkreadout_longer_lowlr_seed1887_p1/artifacts/phase8_verify/verification.json,confirm_verified,"longdistance: overall=0.2360, fq_acc=0.2305, fq_route=0.9853, fq_exit=158.97."
hard_st_b_v2_controlsticky_keepalive_refine_memoryonly_seed989_rerun1,anchor,anchor,Reproduce the strong-source memory-only reopen anchor from the freshly reproduced phase-8 keepalive checkpoint.,strong_source_memoryonly_anchor,989,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001,rerun,9f14d85,results/phase8_anchor/hard_st_b_v2_controlsticky_keepalive_seed989_rerun1/hard_st_best.pt,,,,configs/phase6/dev/hard_st_benchmark_b_v2_controlsticky_keepalive_refine_memoryonly.yaml,results/phase8_anchor/hard_st_b_v2_controlsticky_keepalive_refine_memoryonly_seed989_rerun1,completed,raw_match,false,,results/phase8_anchor/hard_st_b_v2_controlsticky_keepalive_refine_memoryonly_seed989_rerun1/summary.json,results/phase8_anchor/hard_st_b_v2_controlsticky_keepalive_refine_memoryonly_seed989_rerun1/artifacts/phase8_verify/verification.json,base_verified,"Raw rerun matched phase-7 strong-source reopen metrics exactly; independent verify stayed in-regime at overall=0.9629, route=0.9300, fq_acc=0.9813, fq_route=0.9699, fq_exit=126.01."
hard_st_b_v2_controlsticky_keepalive_seed989_rerun1,anchor,anchor,Reproduce the phase-7 direct keepalive discovery anchor from the recorded phase-3 warm start.,direct_keepalive_anchor,989,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001,rerun,9f14d85,results/phase3_dev/hard_st_b_v2_keymem_payloadaux_oraclewarm/hard_st_best.pt,,,,configs/phase6/dev/hard_st_benchmark_b_v2_controlsticky_keepalive.yaml,results/phase8_anchor/hard_st_b_v2_controlsticky_keepalive_seed989_rerun1,completed,raw_match,false,,results/phase8_anchor/hard_st_b_v2_controlsticky_keepalive_seed989_rerun1/summary.json,results/phase8_anchor/hard_st_b_v2_controlsticky_keepalive_seed989_rerun1/artifacts/phase8_verify/verification.json,base_verified,"Raw rerun matched the phase-6/7 test summary exactly; independent verify stayed in-regime at overall=0.5540, route=0.5905, fq_acc=0.3382, fq_route=0.4358, fq_exit=92.86."
hard_st_b_v2_weak_es_content_refine_sinkcore_seed973_rerun1,anchor,anchor,Reproduce the phase-7 weak-basin recovery anchor from its recorded ES parent checkpoint.,weak_basin_sinkcore_anchor,973,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001,rerun,9f14d85,results/phase6_anchor/hybrid_es_b_v2_control_router2_setclear_oraclecontrol_resume_from947_seed951_rerun1/hybrid_es_best.pt,,,,configs/phase6/dev/hard_st_benchmark_b_v2_weak_es_content_refine_sinkcore.yaml,results/phase8_anchor/hard_st_b_v2_weak_es_content_refine_sinkcore_seed973_rerun1,completed,raw_match,false,,results/phase8_anchor/hard_st_b_v2_weak_es_content_refine_sinkcore_seed973_rerun1/summary.json,results/phase8_anchor/hard_st_b_v2_weak_es_content_refine_sinkcore_seed973_rerun1/artifacts/phase8_verify/verification.json,base_verified,"Raw rerun matched the phase-7 weak-basin summary exactly; independent verify stayed in-regime at overall=0.9173, route=0.8870, fq_acc=0.8643, fq_route=0.8155, fq_exit=115.62."
hybrid_es_b_v2_controlsticky_keepalive_resume_from989_seed1201_p1,anchor,anchor,Reproduce the strongest keepalive-anchor ES result from the reproduced phase-8 keepalive checkpoint.,keepalive_anchor_es,1201,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001,promoted,9f14d85,results/phase8_anchor/hard_st_b_v2_controlsticky_keepalive_seed989_rerun1/hard_st_best.pt,,,,configs/phase7/dev/hybrid_es_benchmark_b_v2_controlsticky_keepalive_resume.yaml,results/phase8_anchor/hybrid_es_b_v2_controlsticky_keepalive_resume_from989_seed1201_p1,completed,base_match,false,,results/phase8_anchor/hybrid_es_b_v2_controlsticky_keepalive_resume_from989_seed1201_p1/summary.json,results/phase8_anchor/hybrid_es_b_v2_controlsticky_keepalive_resume_from989_seed1201_p1/artifacts/phase8_verify/verification.json,base_verified,"Completed 2-GPU anchor reproduction from the phase-8 keepalive checkpoint. Independent verify on the selected checkpoint matches the old strong regime: overall=0.9756, route=1.0000, fq_acc=0.9500, fq_route=1.0000, fq_exit=127.00."
panel_hard_st_b_v2_teacher1821_refine_memoryreadout_longer_lowlr_seeds1842_1845_1846_1847_1848,C,fruitful,Aggregate five-seed panel for the strongest reproducible teacher-seeded recovery pipeline from the 1821 source.,teacher1821_memoryreadout_recovery_longer_lowlr_5seed_panel,"1842,1845,1846,1847,1848",train_seed=11,val_seed=101,test_seed=1001,locked_phase8_confirms,seed-panel,9f14d85,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_teacher_medium_waitrelease_only_longrelease_selectacc_seed1821_rerun1/hard_st_best.pt,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_teacher_medium_waitrelease_only_longrelease_selectacc_seed1821_rerun1,none_at_recovery_time,teacher_free_recovery,,,completed,,false,,,,confirmed_panel_base_plus_locked,"base: overall=0.6459, fq_acc=0.3085, fq_route=0.9118, fq_exit=122.11; full_locked: overall=0.5939, fq_acc=0.2578, fq_route=0.8085, fq_exit=114.38; finalquery_heavy: overall=0.3826, fq_acc=0.2416, fq_route=0.8106, fq_exit=114.58; longdistance: overall=0.4475, fq_acc=0.2391, fq_route=0.7686, fq_exit=140.44"
panel_hard_st_b_v2_controlsticky_keepalive_teacher_medium_waitrelease_only_longrelease_selectroute_seeds1826_1827_1828_1829_1830,A,fruitful,Aggregate five-seed panel for the medium-teacher selectroute basin-entry recipe.,medium_teacher_waitrelease_only_longrelease_selectroute_5seed_panel,"1826,1827,1828,1829,1830",train_seed=11,val_seed=101,test_seed=1001,base_plus_partial_locked,seed-panel,9f14d85,,results/phase7_dev/hybrid_es_b_v2_forceoracle_teacherdistill_resume_from1703_seed1711_rerun1,route_action+wait_prob+release_prob,"scale 1.0->0.0 over 640, select by fq route match",,,completed,,false,,,,base_verified,"base: overall=0.2508, fq_acc=0.2519, fq_route=0.8765, fq_exit=125.14. This panel confirms that medium-teacher wait/release-only selectroute training produces a real teacher-free route-faithful basin across five seeds, but content stays near chance and only the lead seed received full locked confirmations."
